ResponseId,Gender,BirthYear,Occupation,IPAddress
R_3QGIkjIrUjjgwUx,1,1992,2,24.60.176.206
R_3QGIkjIrUjjgwUx,1,1992,2,24.60.176.206
R_eOSppj7eBaIGcA9,1,1988,2,198.12.108.11
R_eOSppj7eBaIGcA9,1,1988,2,198.12.108.11
R_33kHyFvix0eNHqe,1,1985,2,76.187.65.25
R_33kHyFvix0eNHqe,1,1985,2,76.187.65.25
R_1qWWzYx8maTADyd,1,1980,2,40.139.94.147
R_1qWWzYx8maTADyd,1,1980,2,40.139.94.147
R_1Qaq7q9qTRFYLD3,1,1991,2,50.244.218.70
R_1Qaq7q9qTRFYLD3,1,1991,2,50.244.218.70
R_2c1NxpFaJUNku4a,1,1987,2,67.247.209.64
R_2c1NxpFaJUNku4a,1,1987,2,67.247.209.64
R_2fKhVZ2xSLR3VYk,1,1991,3,71.229.86.225
R_2fKhVZ2xSLR3VYk,1,1991,3,71.229.86.225
R_2QYib0VRcK92mEk,1,1985,3,113.173.30.76
R_2QYib0VRcK92mEk,1,1985,3,113.173.30.76
R_2a9mAGDcDAHvvU5,0,1959,3,24.176.45.173
R_2a9mAGDcDAHvvU5,0,1959,3,24.176.45.173
R_pawB1SVOd029Lax,1,1984,2,107.15.214.133
R_pawB1SVOd029Lax,1,1984,2,107.15.214.133
R_2D17qBab8e4LHQ4,0,1968,2,75.115.0.123
R_2D17qBab8e4LHQ4,0,1968,2,75.115.0.123
R_W2sfvr6wyahmPsJ,1,1983,2,108.188.24.222
R_W2sfvr6wyahmPsJ,1,1983,2,108.188.24.222
R_1Opk9CDG7gqgJJs,1,1984,2,98.242.134.101
R_1Opk9CDG7gqgJJs,1,1984,2,98.242.134.101
R_3k682g5J24DTdfk,0,1970,2,71.196.12.213
R_3k682g5J24DTdfk,0,1970,2,71.196.12.213
R_DMhQ91uKAdJ7nkR,0,1974,2,71.29.4.133
R_DMhQ91uKAdJ7nkR,0,1974,2,71.29.4.133
R_1dpkW65vzKFtQft,1,1985,2,181.50.202.235
R_1dpkW65vzKFtQft,1,1985,2,181.50.202.235
R_1eraRLLzChzSjI0,0,1970,2,100.36.197.45
R_1eraRLLzChzSjI0,0,1970,2,100.36.197.45
R_3fUArGw6jicOMh8,0,1984,3,24.55.121.187
R_3fUArGw6jicOMh8,0,1984,3,24.55.121.187
R_3emZNmjq1qzMXgX,0,1979,2,208.108.81.45
R_3emZNmjq1qzMXgX,0,1979,2,208.108.81.45
R_r2vXxO0OyeBinLz,0,1989,2,157.182.23.13
R_r2vXxO0OyeBinLz,0,1989,2,157.182.23.13
R_1hTlzo9TzpJ1GdG,1,1990,3,173.91.165.213
R_1hTlzo9TzpJ1GdG,1,1990,3,173.91.165.213
R_2uvTIlmCLErT408,0,1987,2,47.37.228.91
R_2uvTIlmCLErT408,0,1987,2,47.37.228.91
R_1ov6789shJ03Imy,1,1988,3,192.210.180.176
R_1ov6789shJ03Imy,1,1988,3,192.210.180.176
R_UQMa5FS7yYDyl8Z,1,1962,2,104.129.204.64
R_UQMa5FS7yYDyl8Z,1,1962,2,104.129.204.64
R_3fTYmbRFzXmnesT,1,1961,2,99.3.173.170
R_3fTYmbRFzXmnesT,1,1961,2,99.3.173.170
R_30681Znb8cFKzeX,0,1987,3,74.109.26.243
R_30681Znb8cFKzeX,0,1987,3,74.109.26.243
R_8BW0thgOlGtxr0J,1,1981,2,70.125.5.90
R_8BW0thgOlGtxr0J,1,1981,2,70.125.5.90
R_3oAtmMF2OqDNb3k,1,1983,2,68.113.224.226
R_3oAtmMF2OqDNb3k,1,1983,2,68.113.224.226
R_2rkXCbAhMXzOrxO,0,1978,2,73.155.195.22
R_2rkXCbAhMXzOrxO,0,1978,2,73.155.195.22
R_2Bx2JV1YTtbbqaF,1,1981,2,99.114.126.115
R_2Bx2JV1YTtbbqaF,1,1981,2,99.114.126.115
R_1jdnuBHULFfgekz,0,1972,3,75.186.74.235
R_1jdnuBHULFfgekz,0,1972,3,75.186.74.235
R_rjeA73iR3MOpma5,1,1983,2,68.4.250.63
R_rjeA73iR3MOpma5,1,1983,2,68.4.250.63
R_3dYBj5uSKhPE7ED,0,1955,5,204.108.237.194
R_3dYBj5uSKhPE7ED,0,1955,5,204.108.237.194
R_0JHOEzP2dhwD9hT,1,1974,5,24.158.195.220
R_0JHOEzP2dhwD9hT,1,1974,5,24.158.195.220
R_2an1IpZTGn3of3E,0,1981,2,98.224.62.213
R_2an1IpZTGn3of3E,0,1981,2,98.224.62.213
R_um4rMuKyfF6NVRL,1,1985,2,41.90.214.161
R_um4rMuKyfF6NVRL,1,1985,2,41.90.214.161
R_30dEvjKjqqYE4r6,1,1967,2,24.158.165.151
R_30dEvjKjqqYE4r6,1,1967,2,24.158.165.151
R_11aVYTEX5jetsMl,1,1990,2,70.123.146.0
R_11aVYTEX5jetsMl,1,1990,2,70.123.146.0
R_1eWWAOiSmDokjsY,1,1966,3,108.213.140.246
R_1eWWAOiSmDokjsY,1,1966,3,108.213.140.246
R_O1lRiA1c2rILF1n,1,1972,3,98.235.130.169
R_O1lRiA1c2rILF1n,1,1972,3,98.235.130.169
R_2PyQDpMLdscRnmX,0,1979,2,76.101.176.65
R_2PyQDpMLdscRnmX,0,1979,2,76.101.176.65
R_2w77Gb5ezSll57f,1,1993,3,74.72.23.26
R_2w77Gb5ezSll57f,1,1993,3,74.72.23.26
R_2dA6nfXFjq1A0G6,1,1979,2,174.71.60.245
R_2dA6nfXFjq1A0G6,1,1979,2,174.71.60.245
R_ugImRMYCcQwVQ3v,1,1983,2,173.239.226.3
R_ugImRMYCcQwVQ3v,1,1983,2,173.239.226.3
R_3MgjC41fkvUMOG2,1,1987,2,72.194.80.56
R_3MgjC41fkvUMOG2,1,1987,2,72.194.80.56
R_bPiMXVpYwJxzt6x,0,1988,3,68.81.77.51
R_bPiMXVpYwJxzt6x,0,1988,3,68.81.77.51
R_4Z7k14e0nNTUu2t,1,1979,2,98.4.139.251
R_4Z7k14e0nNTUu2t,1,1979,2,98.4.139.251
R_2y2uCz36VIDJk3T,1,1959,3,73.230.121.97
R_2y2uCz36VIDJk3T,1,1959,3,73.230.121.97
R_1exFmU0HYZiNvU1,0,1990,2,65.78.86.120
R_1exFmU0HYZiNvU1,0,1990,2,65.78.86.120
R_bgqT0CxiPH0AnrX,0,1990,2,71.183.123.157
R_bgqT0CxiPH0AnrX,0,1990,2,71.183.123.157
R_25uzUz6j3kgUTvn,0,1990,2,97.71.67.246
R_25uzUz6j3kgUTvn,0,1990,2,97.71.67.246
R_tDLyUp0Ef7E0MpP,0,1994,3,174.59.96.202
R_tDLyUp0Ef7E0MpP,0,1994,3,174.59.96.202
R_A6w8BdFJuSjnmlX,0,1993,2,98.209.27.109
R_A6w8BdFJuSjnmlX,0,1993,2,98.209.27.109
R_2wnTWNsDs5UeVhE,0,1968,2,73.246.83.194
R_2wnTWNsDs5UeVhE,0,1968,2,73.246.83.194
R_3j3bVIbxFDo0dOw,1,1989,2,73.188.191.75
R_3j3bVIbxFDo0dOw,1,1989,2,73.188.191.75
R_3k6CYqU6zmlc1bp,1,1988,3,107.77.248.52
R_3k6CYqU6zmlc1bp,1,1988,3,107.77.248.52
R_3PnmghnuFRvOGB8,0,1961,2,107.211.221.164
R_3PnmghnuFRvOGB8,0,1961,2,107.211.221.164
R_1IZ4d3WINt3m0Xj,0,1996,2,184.90.192.245
R_1IZ4d3WINt3m0Xj,0,1996,2,184.90.192.245
R_3gZRt3b3x875HdD,1,1992,3,68.61.53.177
R_3gZRt3b3x875HdD,1,1992,3,68.61.53.177
R_1eFylEQuz6b5bg2,0,1974,2,104.228.238.127
R_1eFylEQuz6b5bg2,0,1974,2,104.228.238.127
R_2c8wrbtprH1OHeC,1,1999,1,198.108.218.174
R_2c8wrbtprH1OHeC,1,1999,1,198.108.218.174
R_20PfR6zcDIUvmcP,1,1992,3,209.131.80.103
R_20PfR6zcDIUvmcP,1,1992,3,209.131.80.103
R_2VDgzr7U444LCuv,1,1987,2,208.69.133.77
R_2VDgzr7U444LCuv,1,1987,2,208.69.133.77
R_2U0kROM30Qa1mVG,0,1968,2,68.40.38.242
R_2U0kROM30Qa1mVG,0,1968,2,68.40.38.242
R_1jlcgmmg7P4eyCS,0,1985,3,73.61.181.209
R_1jlcgmmg7P4eyCS,0,1985,3,73.61.181.209
R_12Jbz2d8WfJtSvf,1,1987,2,174.208.2.240
R_12Jbz2d8WfJtSvf,1,1987,2,174.208.2.240
R_20T1pOBye6W8Ioe,0,1965,2,107.77.192.32
R_20T1pOBye6W8Ioe,0,1965,2,107.77.192.32
R_1DSg55U1FmhYzoX,1,1985,2,141.214.17.242
R_1DSg55U1FmhYzoX,1,1985,2,141.214.17.242
R_2WN0tlbevYdZ0XI,0,1975,2,24.96.234.72
R_2WN0tlbevYdZ0XI,0,1975,2,24.96.234.72
R_2fvNt9Pn7z2c7qP,0,1979,2,104.37.210.251
R_2fvNt9Pn7z2c7qP,0,1979,2,104.37.210.251
R_PTG2ifnclkSYAaB,0,1989,1,146.163.113.43
R_PTG2ifnclkSYAaB,0,1989,1,146.163.113.43
R_1ervrBaTvvpnPiJ,0,1994,1,12.155.202.218
R_1ervrBaTvvpnPiJ,0,1994,1,12.155.202.218
R_VUTunmW94EWEmOd,0,1987,2,74.75.124.55
R_VUTunmW94EWEmOd,0,1987,2,74.75.124.55
R_3Dbb8Mdbkq1Hf0E,0,1987,2,107.77.206.20
R_3Dbb8Mdbkq1Hf0E,0,1987,2,107.77.206.20
R_r9jP1xleVZGQrT3,1,1957,4,69.179.106.226
R_r9jP1xleVZGQrT3,1,1957,4,69.179.106.226
R_1IhKpADOtyrZh7P,0,1960,3,67.79.184.238
R_1IhKpADOtyrZh7P,0,1960,3,67.79.184.238
R_1qVRjK04LrB7R4V,1,1984,3,196.96.241.219
R_1qVRjK04LrB7R4V,1,1984,3,196.96.241.219
R_2rNOi549kCQLymF,1,1978,2,131.156.181.98
R_2rNOi549kCQLymF,1,1978,2,131.156.181.98
R_1InDSXU8k46L25h,0,1978,2,173.88.65.163
R_1InDSXU8k46L25h,0,1978,2,173.88.65.163
R_1DB989v5K4fS5nv,0,1972,2,75.133.156.236
R_1DB989v5K4fS5nv,0,1972,2,75.133.156.236
R_UABBv3rewYdcFMJ,0,1982,3,67.130.244.82
R_UABBv3rewYdcFMJ,0,1982,3,67.130.244.82
R_2b34tZdh2zom5n4,1,1941,4,73.5.106.65
R_2b34tZdh2zom5n4,1,1941,4,73.5.106.65
R_2uJvL5wYbmBsJ3r,1,1990,2,96.244.92.106
R_2uJvL5wYbmBsJ3r,1,1990,2,96.244.92.106
R_3nPDs1Bv5LewMn0,0,1992,5,174.34.193.17
R_3nPDs1Bv5LewMn0,0,1992,5,174.34.193.17
R_emJhxJR6699uuop,0,1989,3,68.185.120.98
R_emJhxJR6699uuop,0,1989,3,68.185.120.98
R_2s4Pa3FwYHoz95Y,0,1993,2,71.41.47.114
R_2s4Pa3FwYHoz95Y,0,1993,2,71.41.47.114
R_2fJxfZW0aqnoJ0z,0,1987,3,73.76.160.78
R_2fJxfZW0aqnoJ0z,0,1987,3,73.76.160.78
R_DVtb82vZmsAFXFf,1,1962,2,131.247.56.81
R_DVtb82vZmsAFXFf,1,1962,2,131.247.56.81
R_295DlX7a8tGIqEf,1,1973,2,107.1.203.70
R_295DlX7a8tGIqEf,1,1973,2,107.1.203.70
R_2EB1N0PxrZ6LhMx,1,1988,2,50.25.182.74
R_2EB1N0PxrZ6LhMx,1,1988,2,50.25.182.74
R_1NyywxukGGZlDa5,1,1987,2,107.173.1.125
R_1NyywxukGGZlDa5,1,1987,2,107.173.1.125
R_1FghHlMFurqU5eO,1,1991,2,96.33.10.74
R_1FghHlMFurqU5eO,1,1991,2,96.33.10.74
R_3PFBS3lh41Zq55C,0,1990,1,67.158.81.24
R_3PFBS3lh41Zq55C,0,1990,1,67.158.81.24
R_2xPGxU8PtUoPoSU,1,1987,2,75.98.98.2
R_2xPGxU8PtUoPoSU,1,1987,2,75.98.98.2
R_0UJynnFiQEd9PJD,1,1988,2,67.222.218.83
R_0UJynnFiQEd9PJD,1,1988,2,67.222.218.83
R_1ik5XUwrrY8JVsq,1,1956,3,98.170.214.91
R_1ik5XUwrrY8JVsq,1,1956,3,98.170.214.91
R_d7lbIBkfFZ81vON,0,1978,5,75.107.54.175
R_d7lbIBkfFZ81vON,0,1978,5,75.107.54.175
R_YY1ORi59iIpfGpj,0,1987,2,108.51.168.117
R_YY1ORi59iIpfGpj,0,1987,2,108.51.168.117
R_USJJw6VV4E2J5S1,1,1989,2,98.109.19.25
R_USJJw6VV4E2J5S1,1,1989,2,98.109.19.25
R_3sbOQsFaOv7PHQA,1,1963,2,74.196.54.63
R_3sbOQsFaOv7PHQA,1,1963,2,74.196.54.63
R_2Wu9LmRi6AF9w33,0,1966,2,146.166.62.160
R_2Wu9LmRi6AF9w33,0,1966,2,146.166.62.160
R_25zrpZ2zgKp46HK,1,1976,2,97.84.162.252
R_25zrpZ2zgKp46HK,1,1976,2,97.84.162.252
R_3fe4pMRISk1NCk9,0,1965,2,174.223.4.140
R_3fe4pMRISk1NCk9,0,1965,2,174.223.4.140
R_1FDO0QN0kJegYAS,0,1985,3,24.125.237.3
R_1FDO0QN0kJegYAS,0,1985,3,24.125.237.3
R_sBxFZJpuugEhYsN,1,1988,3,98.10.194.122
R_sBxFZJpuugEhYsN,1,1988,3,98.10.194.122
R_036tU5PYeqD9yed,0,1966,2,216.195.97.82
R_036tU5PYeqD9yed,0,1966,2,216.195.97.82
R_2eb7zM3DAmfkIti,0,1960,2,98.219.167.107
R_2eb7zM3DAmfkIti,0,1960,2,98.219.167.107
R_1er7uXe9KV0Hfn6,0,1958,2,73.205.68.46
R_1er7uXe9KV0Hfn6,0,1958,2,73.205.68.46
R_9nvN0iI5V4n9CyB,1,1948,4,65.79.144.190
R_9nvN0iI5V4n9CyB,1,1948,4,65.79.144.190
R_ZJI7ONlvZErkotH,0,1990,3,73.76.245.231
R_ZJI7ONlvZErkotH,0,1990,3,73.76.245.231
R_3lY4QpbRtNanP4V,1,1981,2,216.9.178.245
R_3lY4QpbRtNanP4V,1,1981,2,216.9.178.245
R_cO0idO9fXH18ORj,0,1977,2,24.252.203.69
R_cO0idO9fXH18ORj,0,1977,2,24.252.203.69
R_2Wvs5Bmpfu5nJgr,1,1953,4,24.89.45.152
R_2Wvs5Bmpfu5nJgr,1,1953,4,24.89.45.152
R_2TWUCYmR08dKCnw,1,1980,2,199.87.2.4
R_2TWUCYmR08dKCnw,1,1980,2,199.87.2.4
R_5nB7MpDVxQP5c7T,1,1947,4,71.28.215.213
R_5nB7MpDVxQP5c7T,1,1947,4,71.28.215.213
R_1dHvhLu0Ob88xi3,1,1987,2,172.58.201.145
R_1dHvhLu0Ob88xi3,1,1987,2,172.58.201.145
R_31GDLFig5mbSQi2,0,1970,3,72.88.177.183
R_31GDLFig5mbSQi2,0,1970,3,72.88.177.183
R_7WglklNcDPdHjhv,0,1995,1,99.127.216.14
R_7WglklNcDPdHjhv,0,1995,1,99.127.216.14
R_sC2ltYOk5z8XTgt,1,1984,2,50.249.29.185
R_sC2ltYOk5z8XTgt,1,1984,2,50.249.29.185
R_2cC6HwPp6AX0BsH,1,1979,2,99.203.4.163
R_2cC6HwPp6AX0BsH,1,1979,2,99.203.4.163
R_5oiKSQDjmvIT3hf,0,1988,1,24.223.120.250
R_5oiKSQDjmvIT3hf,0,1988,1,24.223.120.250
R_2fxNXiSudoUJPY2,1,1970,3,47.21.143.58
R_2fxNXiSudoUJPY2,1,1970,3,47.21.143.58
R_3nowSzCsoJedXcj,1,1987,2,216.69.46.42
R_3nowSzCsoJedXcj,1,1987,2,216.69.46.42
R_3khOFFu0RZRKH0U,1,1966,2,68.1.152.24
R_3khOFFu0RZRKH0U,1,1966,2,68.1.152.24
R_3LXg96gBnvbMeKt,1,1979,2,99.203.4.163
R_3LXg96gBnvbMeKt,1,1979,2,99.203.4.163
R_24AA9F94chXx3IE,1,1988,3,96.255.2.92
R_24AA9F94chXx3IE,1,1988,3,96.255.2.92
R_Q9UA9RqQZW1qv6N,1,1991,2,12.4.5.125
R_Q9UA9RqQZW1qv6N,1,1991,2,12.4.5.125
R_3EzNPg8QlbACcZz,1,1984,2,70.173.12.131
R_3EzNPg8QlbACcZz,1,1984,2,70.173.12.131
R_1C3E4viN4uf9uCT,0,1976,2,160.109.104.44
R_1C3E4viN4uf9uCT,0,1976,2,160.109.104.44
R_4YPAkDoZoCBs5l7,1,1981,2,67.175.243.58
R_4YPAkDoZoCBs5l7,1,1981,2,67.175.243.58
R_2UftuH4u7LYHHc4,0,1993,2,75.35.24.7
R_2UftuH4u7LYHHc4,0,1993,2,75.35.24.7
R_3IAQz6SiKbvA4Xn,1,1991,2,162.127.34.30
R_3IAQz6SiKbvA4Xn,1,1991,2,162.127.34.30
R_10V2sNTrMm9rjvT,1,1987,2,71.58.113.194
R_10V2sNTrMm9rjvT,1,1987,2,71.58.113.194
R_1Kv5XyEN7ROhJCQ,1,1961,2,72.49.88.146
R_1Kv5XyEN7ROhJCQ,1,1961,2,72.49.88.146
R_PZB3cTo6uS05rqh,0,1962,2,68.118.97.236
R_PZB3cTo6uS05rqh,0,1962,2,68.118.97.236
R_2woiMurwNhKprHc,1,1984,2,72.79.144.66
R_2woiMurwNhKprHc,1,1984,2,72.79.144.66
R_2Y2KuhgwSMttken,1,1979,3,174.65.81.86
R_2Y2KuhgwSMttken,1,1979,3,174.65.81.86
R_3lRKtus14VpmIST,1,1971,5,73.86.34.213
R_3lRKtus14VpmIST,1,1971,5,73.86.34.213
R_SIXHzFPn6Gawt6p,1,1994,2,172.56.21.35
R_SIXHzFPn6Gawt6p,1,1994,2,172.56.21.35
R_2s7S0tcRcNpmOc1,0,1961,2,107.129.187.19
R_2s7S0tcRcNpmOc1,0,1961,2,107.129.187.19
R_1jwxjOHKMB7MwWl,0,1979,2,67.232.210.144
R_1jwxjOHKMB7MwWl,0,1979,2,67.232.210.144
R_2wa7mz89D78qAGR,0,1973,2,162.200.128.164
R_2wa7mz89D78qAGR,0,1973,2,162.200.128.164
R_W27sMpKW8JpTjAB,1,1967,5,70.181.35.44
R_W27sMpKW8JpTjAB,1,1967,5,70.181.35.44
R_1PdxASUS8jHaRz6,0,1982,1,75.86.174.11
R_1PdxASUS8jHaRz6,0,1982,1,75.86.174.11
R_ByKnLrWJ0VeB2tX,0,1980,3,69.21.10.43
R_ByKnLrWJ0VeB2tX,0,1980,3,69.21.10.43
R_3iqbU1hw3fGXaSt,0,1983,2,97.119.158.49
R_3iqbU1hw3fGXaSt,0,1983,2,97.119.158.49
R_p9KFAOtfKPHytjj,0,1993,2,162.198.44.182
R_p9KFAOtfKPHytjj,0,1993,2,162.198.44.182
R_1PRYWrxkxyqhKZ8,0,1972,2,108.210.12.140
R_1PRYWrxkxyqhKZ8,0,1972,2,108.210.12.140
R_3J3Ol9oms7WmfuL,1,1978,3,68.35.27.130
R_3J3Ol9oms7WmfuL,1,1978,3,68.35.27.130
R_3MLhumGLpZYgkQJ,1,1953,2,99.120.144.62
R_3MLhumGLpZYgkQJ,1,1953,2,99.120.144.62
R_1i3DRWvazqEAH5C,0,1991,3,71.75.228.170
R_1i3DRWvazqEAH5C,0,1991,3,71.75.228.170
R_1K2Nrid9gIVzbNA,1,1993,2,185.177.0.7
R_1K2Nrid9gIVzbNA,1,1993,2,185.177.0.7
R_1FkXMZMUPqFu2e1,1,1987,2,70.166.250.126
R_1FkXMZMUPqFu2e1,1,1987,2,70.166.250.126
R_1E5wu080CBQbjAk,1,1953,2,73.189.147.24
R_1E5wu080CBQbjAk,1,1953,2,73.189.147.24
R_AjJS2Nai42qFtfP,1,1992,2,136.60.164.69
R_AjJS2Nai42qFtfP,1,1992,2,136.60.164.69
R_3qssD4oj0euQRRd,0,1961,2,72.239.184.62
R_3qssD4oj0euQRRd,0,1961,2,72.239.184.62
R_6mLwnk0aYrVaJZ7,0,1990,2,99.46.169.184
R_6mLwnk0aYrVaJZ7,0,1990,2,99.46.169.184
R_2fJKl26GfLUb0bC,0,1963,2,173.70.146.101
R_2fJKl26GfLUb0bC,0,1963,2,173.70.146.101
R_z2xahg1DCflDLXz,1,1990,2,23.95.130.221
R_z2xahg1DCflDLXz,1,1990,2,23.95.130.221
R_uzaUwXWK4JzDNy9,1,1987,2,108.48.97.94
R_uzaUwXWK4JzDNy9,1,1987,2,108.48.97.94
R_d1gZiMKoliVrLwJ,1,1990,2,216.164.155.204
R_d1gZiMKoliVrLwJ,1,1990,2,216.164.155.204
R_0pLctgC9q7eqDeN,0,1984,2,97.73.80.214
R_0pLctgC9q7eqDeN,0,1984,2,97.73.80.214
R_ujZPonCOmDkRJPr,1,1988,2,173.244.44.57
R_ujZPonCOmDkRJPr,1,1988,2,173.244.44.57
R_3fdR4OvF4Npa6IS,1,1969,2,73.222.232.163
R_3fdR4OvF4Npa6IS,1,1969,2,73.222.232.163
R_3hDVIeZPEjqr4r3,1,1994,2,24.4.177.132
R_3hDVIeZPEjqr4r3,1,1994,2,24.4.177.132
R_3Ld7OL084m8QHJl,1,1989,3,68.97.180.127
R_3Ld7OL084m8QHJl,1,1989,3,68.97.180.127
R_qI2VUAo9wpdYtvr,1,1995,2,75.140.206.180
R_qI2VUAo9wpdYtvr,1,1995,2,75.140.206.180
